X	Y	T	NASA ERBE ALL clear-sky albedo
degree_east	degree_north	months since 1960-01-01	percent
    93.75000    	    31.25000    	    324.5000    	    33.50000    
    96.25000    	    31.25000    	    324.5000    	    27.00000    
    98.75000    	    31.25000    	    324.5000    	    18.70000    
    101.2500    	    31.25000    	    324.5000    	    17.90000    
    103.7500    	    31.25000    	    324.5000    	    15.40000    
    106.2500    	    31.25000    	    324.5000    	    16.90000    
    108.7500    	    31.25000    	    324.5000    	    16.30000    
    111.2500    	    31.25000    	    324.5000    	    16.20000    
    113.7500    	    31.25000    	    324.5000    	    16.00000    
    116.2500    	    31.25000    	    324.5000    	    16.50000    
    118.7500    	    31.25000    	    324.5000    	    16.30000    
    121.2500    	    31.25000    	    324.5000    	    15.10000    
    123.7500    	    31.25000    	    324.5000    	    14.60000    
    126.2500    	    31.25000    	    324.5000    	    14.60000    
    128.7500    	    31.25000    	    324.5000    	    14.50000    
    131.2500    	    31.25000    	    324.5000    	    14.40000    
    133.7500    	    31.25000    	    324.5000    	    14.70000    
    136.2500    	    31.25000    	    324.5000    	    14.70000    
    138.7500    	    31.25000    	    324.5000    	    14.90000    
    141.2500    	    31.25000    	    324.5000    	    14.50000    
    143.7500    	    31.25000    	    324.5000    	    15.40000    
    146.2500    	    31.25000    	    324.5000    	    13.80000    
    148.7500    	    31.25000    	    324.5000    	    14.80000    
    151.2500    	    31.25000    	    324.5000    	    14.70000    
    153.7500    	    31.25000    	    324.5000    	    14.00000    
    156.2500    	    31.25000    	    324.5000    	    14.00000    
    158.7500    	    31.25000    	    324.5000    	    14.70000    
    161.2500    	    31.25000    	    324.5000    	    14.40000    
    163.7500    	    31.25000    	    324.5000    	    14.10000    
    166.2500    	    31.25000    	    324.5000    	    14.20000    
    168.7500    	    31.25000    	    324.5000    	    14.20000    
    171.2500    	    31.25000    	    324.5000    	    14.40000    
    173.7500    	    31.25000    	    324.5000    	    14.10000    
    176.2500    	    31.25000    	    324.5000    	    14.20000    
    178.7500    	    31.25000    	    324.5000    	    14.40000    
    181.2500    	    31.25000    	    324.5000    	    14.70000    
    183.7500    	    31.25000    	    324.5000    	    14.10000    
    186.2500    	    31.25000    	    324.5000    	    13.90000    
    188.7500    	    31.25000    	    324.5000    	    13.80000    
    191.2500    	    31.25000    	    324.5000    	    14.00000    
    193.7500    	    31.25000    	    324.5000    	    13.60000    
    196.2500    	    31.25000    	    324.5000    	    13.80000    
    198.7500    	    31.25000    	    324.5000    	    14.50000    
    201.2500    	    31.25000    	    324.5000    	    14.40000    
    203.7500    	    31.25000    	    324.5000    	    14.00000    
    206.2500    	    31.25000    	    324.5000    	    14.10000    
    208.7500    	    31.25000    	    324.5000    	    14.30000    
    211.2500    	    31.25000    	    324.5000    	    14.30000    
    213.7500    	    31.25000    	    324.5000    	    14.30000    
    216.2500    	    31.25000    	    324.5000    	    13.60000    
    218.7500    	    31.25000    	    324.5000    	    14.40000    
    221.2500    	    31.25000    	    324.5000    	    14.20000    
    223.7500    	    31.25000    	    324.5000    	    14.10000    
    226.2500    	    31.25000    	    324.5000    	    13.20000    
    228.7500    	    31.25000    	    324.5000    	    13.30000    
    231.2500    	    31.25000    	    324.5000    	    12.90000    
    233.7500    	    31.25000    	    324.5000    	    12.80000    
    236.2500    	    31.25000    	    324.5000    	    13.10000    
    238.7500    	    31.25000    	    324.5000    	    13.00000    
    241.2500    	    31.25000    	    324.5000    	    12.80000    
    243.7500    	    31.25000    	    324.5000    	    15.60000    
    246.2500    	    31.25000    	    324.5000    	    16.30000    
    248.7500    	    31.25000    	    324.5000    	    19.60000    
    251.2500    	    31.25000    	    324.5000    	    19.40000    
    253.7500    	    31.25000    	    324.5000    	    20.80000    
    256.2500    	    31.25000    	    324.5000    	    18.90000    
    258.7500    	    31.25000    	    324.5000    	    18.90000    
    261.2500    	    31.25000    	    324.5000    	    18.20000    
    263.7500    	    31.25000    	    324.5000    	    17.30000    
    266.2500    	    31.25000    	    324.5000    	    17.70000    
    268.7500    	    31.25000    	    324.5000    	    17.40000    
    271.2500    	    31.25000    	    324.5000    	    16.00000    
    273.7500    	    31.25000    	    324.5000    	    16.10000    
    276.2500    	    31.25000    	    324.5000    	    16.90000    
    278.7500    	    31.25000    	    324.5000    	    15.10000    
    281.2500    	    31.25000    	    324.5000    	    13.50000    
    283.7500    	    31.25000    	    324.5000    	    15.20000    
    286.2500    	    31.25000    	    324.5000    	    14.40000    
    288.7500    	    31.25000    	    324.5000    	    14.90000    
    291.2500    	    31.25000    	    324.5000    	    13.80000    
    293.7500    	    31.25000    	    324.5000    	    14.40000    
    296.2500    	    31.25000    	    324.5000    	    15.30000    
    298.7500    	    31.25000    	    324.5000    	    14.50000    
    301.2500    	    31.25000    	    324.5000    	    14.40000    
    303.7500    	    31.25000    	    324.5000    	    14.10000    
    306.2500    	    31.25000    	    324.5000    	    14.00000    
    308.7500    	    31.25000    	    324.5000    	    14.10000    
    311.2500    	    31.25000    	    324.5000    	    13.80000    
    313.7500    	    31.25000    	    324.5000    	    14.10000    
    316.2500    	    31.25000    	    324.5000    	    14.10000    
    318.7500    	    31.25000    	    324.5000    	    13.90000    
    321.2500    	    31.25000    	    324.5000    	    14.50000    
    323.7500    	    31.25000    	    324.5000    	    14.60000    
    326.2500    	    31.25000    	    324.5000    	    14.80000    
    328.7500    	    31.25000    	    324.5000    	    14.70000    
    331.2500    	    31.25000    	    324.5000    	    13.80000    
    333.7500    	    31.25000    	    324.5000    	    14.20000    
    336.2500    	    31.25000    	    324.5000    	    14.10000    
    338.7500    	    31.25000    	    324.5000    	    14.10000    
    341.2500    	    31.25000    	    324.5000    	    14.10000    
    343.7500    	    31.25000    	    324.5000    	    14.00000    
    346.2500    	    31.25000    	    324.5000    	    13.90000    
    348.7500    	    31.25000    	    324.5000    	    13.80000    
    351.2500    	    31.25000    	    324.5000    	    20.60000    
    353.7500    	    31.25000    	    324.5000    	    22.30000    
    356.2500    	    31.25000    	    324.5000    	    26.90000    
    358.7500    	    31.25000    	    324.5000    	    33.30000    
    1.250000    	    28.75000    	    324.5000    	    30.00000    
    3.750000    	    28.75000    	    324.5000    	    30.90000    
    6.250000    	    28.75000    	    324.5000    	    35.20000    
    8.750000    	    28.75000    	    324.5000    	    33.40000    
    11.25000    	    28.75000    	    324.5000    	    32.20000    
    13.75000    	    28.75000    	    324.5000    	    31.50000    
    16.25000    	    28.75000    	    324.5000    	    30.40000    
    18.75000    	    28.75000    	    324.5000    	    35.30000    
    21.25000    	    28.75000    	    324.5000    	    37.00000    
    23.75000    	    28.75000    	    324.5000    	    38.20000    
    26.25000    	    28.75000    	    324.5000    	    37.80000    
    28.75000    	    28.75000    	    324.5000    	    35.30000    
    31.25000    	    28.75000    	    324.5000    	    31.20000    
    33.75000    	    28.75000    	    324.5000    	    23.70000    
    36.25000    	    28.75000    	    324.5000    	    24.70000    
    38.75000    	    28.75000    	    324.5000    	    31.20000    
    41.25000    	    28.75000    	    324.5000    	    36.00000    
    43.75000    	    28.75000    	    324.5000    	    33.90000    
    46.25000    	    28.75000    	    324.5000    	    33.60000    
    48.75000    	    28.75000    	    324.5000    	    15.90000    
    51.25000    	    28.75000    	    324.5000    	    15.90000    
    53.75000    	    28.75000    	    324.5000    	    23.80000    
    56.25000    	    28.75000    	    324.5000    	    21.50000    
    58.75000    	    28.75000    	    324.5000    	    21.50000    
    61.25000    	    28.75000    	    324.5000    	    22.00000    
    63.75000    	    28.75000    	    324.5000    	    25.00000    
    66.25000    	    28.75000    	    324.5000    	    24.50000    
    68.75000    	    28.75000    	    324.5000    	    23.70000    
    71.25000    	    28.75000    	    324.5000    	    24.70000    
    73.75000    	    28.75000    	    324.5000    	    26.70000    
    76.25000    	    28.75000    	    324.5000    	    22.20000    
    78.75000    	    28.75000    	    324.5000    	    18.00000    
    81.25000    	    28.75000    	    324.5000    	    17.60000    
    83.75000    	    28.75000    	    324.5000    	    18.30000    
    86.25000    	    28.75000    	    324.5000    	    18.90000    
    88.75000    	    28.75000    	    324.5000    	    18.30000    
    91.25000    	    28.75000    	    324.5000    	    17.30000    
    93.75000    	    28.75000    	    324.5000    	    16.70000    
    96.25000    	    28.75000    	    324.5000    	    16.50000    
    98.75000    	    28.75000    	    324.5000    	    17.20000    
    101.2500    	    28.75000    	    324.5000    	    15.10000    
    103.7500    	    28.75000    	    324.5000    	    16.20000    
    106.2500    	    28.75000    	    324.5000    	    16.50000    
    108.7500    	    28.75000    	    324.5000    	    16.40000    
    111.2500    	    28.75000    	    324.5000    	    15.80000    
    113.7500    	    28.75000    	    324.5000    	    15.30000    
    116.2500    	    28.75000    	    324.5000    	    16.10000    
    118.7500    	    28.75000    	    324.5000    	    16.40000    
    121.2500    	    28.75000    	    324.5000    	    14.50000    
    123.7500    	    28.75000    	    324.5000    	    13.90000    
    126.2500    	    28.75000    	    324.5000    	    13.90000    
    128.7500    	    28.75000    	    324.5000    	    15.20000    
    131.2500    	    28.75000    	    324.5000    	    14.70000    
    133.7500    	    28.75000    	    324.5000    	    14.30000    
    136.2500    	    28.75000    	    324.5000    	    14.50000    
    138.7500    	    28.75000    	    324.5000    	    13.30000    
    141.2500    	    28.75000    	    324.5000    	    13.50000    
    143.7500    	    28.75000    	    324.5000    	    13.40000    
    146.2500    	    28.75000    	    324.5000    	    13.80000    
    148.7500    	    28.75000    	    324.5000    	    14.30000    
    151.2500    	    28.75000    	    324.5000    	    14.20000    
    153.7500    	    28.75000    	    324.5000    	    14.20000    
    156.2500    	    28.75000    	    324.5000    	    13.60000    
    158.7500    	    28.75000    	    324.5000    	    14.00000    
    161.2500    	    28.75000    	    324.5000    	    14.30000    
    163.7500    	    28.75000    	    324.5000    	    14.20000    
    166.2500    	    28.75000    	    324.5000    	    14.10000    
    168.7500    	    28.75000    	    324.5000    	    13.80000    
    171.2500    	    28.75000    	    324.5000    	    14.20000    
    173.7500    	    28.75000    	    324.5000    	    14.20000    
    176.2500    	    28.75000    	    324.5000    	    14.10000    
    178.7500    	    28.75000    	    324.5000    	    14.20000    
    181.2500    	    28.75000    	    324.5000    	    13.90000    
    183.7500    	    28.75000    	    324.5000    	    13.60000    
    186.2500    	    28.75000    	    324.5000    	    14.60000    
    188.7500    	    28.75000    	    324.5000    	    13.30000    
    191.2500    	    28.75000    	    324.5000    	    13.10000    
    193.7500    	    28.75000    	    324.5000    	    14.10000    
    196.2500    	    28.75000    	    324.5000    	    14.10000    
    198.7500    	    28.75000    	    324.5000    	    13.20000    
    201.2500    	    28.75000    	    324.5000    	    13.20000    
    203.7500    	    28.75000    	    324.5000    	    13.60000    
    206.2500    	    28.75000    	    324.5000    	    12.90000    
    208.7500    	    28.75000    	    324.5000    	    13.50000    
    211.2500    	    28.75000    	    324.5000    	    13.70000    
    213.7500    	    28.75000    	    324.5000    	    14.40000    
    216.2500    	    28.75000    	    324.5000    	    13.40000    
    218.7500    	    28.75000    	    324.5000    	    14.00000    
    221.2500    	    28.75000    	    324.5000    	    13.50000    
    223.7500    	    28.75000    	    324.5000    	    12.80000    
    226.2500    	    28.75000    	    324.5000    	    13.30000    
    228.7500    	    28.75000    	    324.5000    	    13.00000    
    231.2500    	    28.75000    	    324.5000    	    12.50000    
    233.7500    	    28.75000    	    324.5000    	    12.70000    
    236.2500    	    28.75000    	    324.5000    	    13.00000    
    238.7500    	    28.75000    	    324.5000    	    12.50000    
    241.2500    	    28.75000    	    324.5000    	    12.40000    
    243.7500    	    28.75000    	    324.5000    	    12.30000    
    246.2500    	    28.75000    	    324.5000    	    14.90000    
    248.7500    	    28.75000    	    324.5000    	    16.70000    
    251.2500    	    28.75000    	    324.5000    	    15.90000    
    253.7500    	    28.75000    	    324.5000    	    18.90000    
    256.2500    	    28.75000    	    324.5000    	    18.70000    
    258.7500    	    28.75000    	    324.5000    	    18.70000    
    261.2500    	    28.75000    	    324.5000    	    18.30000    
    263.7500    	    28.75000    	    324.5000    	    15.10000    
    266.2500    	    28.75000    	    324.5000    	    12.20000    
    268.7500    	    28.75000    	    324.5000    	    12.00000    
    271.2500    	    28.75000    	    324.5000    	    12.60000    
    273.7500    	    28.75000    	    324.5000    	    13.10000    
    276.2500    	    28.75000    	    324.5000    	    12.70000    
    278.7500    	    28.75000    	    324.5000    	    14.60000    
    281.2500    	    28.75000    	    324.5000    	    13.60000    
    283.7500    	    28.75000    	    324.5000    	    14.80000    
    286.2500    	    28.75000    	    324.5000    	    14.00000    
    288.7500    	    28.75000    	    324.5000    	    13.50000    
    291.2500    	    28.75000    	    324.5000    	    13.50000    
    293.7500    	    28.75000    	    324.5000    	    14.40000    
    296.2500    	    28.75000    	    324.5000    	    14.10000    
    298.7500    	    28.75000    	    324.5000    	    13.90000    
    301.2500    	    28.75000    	    324.5000    	    13.40000    
    303.7500    	    28.75000    	    324.5000    	    14.00000    
    306.2500    	    28.75000    	    324.5000    	    13.70000    
    308.7500    	    28.75000    	    324.5000    	    13.30000    
    311.2500    	    28.75000    	    324.5000    	    13.90000    
    313.7500    	    28.75000    	    324.5000    	    13.50000    
    316.2500    	    28.75000    	    324.5000    	    13.50000    
    318.7500    	    28.75000    	    324.5000    	    13.50000    
    321.2500    	    28.75000    	    324.5000    	    14.10000    
    323.7500    	    28.75000    	    324.5000    	    13.90000    
    326.2500    	    28.75000    	    324.5000    	    13.70000    
    328.7500    	    28.75000    	    324.5000    	    13.30000    
    331.2500    	    28.75000    	    324.5000    	    13.30000    
    333.7500    	    28.75000    	    324.5000    	    13.70000    
    336.2500    	    28.75000    	    324.5000    	    13.10000    
    338.7500    	    28.75000    	    324.5000    	    12.90000    
    341.2500    	    28.75000    	    324.5000    	    13.40000    
    343.7500    	    28.75000    	    324.5000    	    13.50000    
    346.2500    	    28.75000    	    324.5000    	    13.20000    
    348.7500    	    28.75000    	    324.5000    	    14.80000    
    351.2500    	    28.75000    	    324.5000    	    26.10000    
    353.7500    	    28.75000    	    324.5000    	    29.50000    
    356.2500    	    28.75000    	    324.5000    	    31.70000    
    358.7500    	    28.75000    	    324.5000    	    34.10000    
    1.250000    	    26.25000    	    324.5000    	    31.50000    
    3.750000    	    26.25000    	    324.5000    	    26.70000    
    6.250000    	    26.25000    	    324.5000    	    27.90000    
    8.750000    	    26.25000    	    324.5000    	    25.90000    
    11.25000    	    26.25000    	    324.5000    	    31.60000    
    13.75000    	    26.25000    	    324.5000    	    35.10000    
    16.25000    	    26.25000    	    324.5000    	    28.80000    
    18.75000    	    26.25000    	    324.5000    	    32.90000    
    21.25000    	    26.25000    	    324.5000    	    38.60000    
    23.75000    	    26.25000    	    324.5000    	    36.20000    
    26.25000    	    26.25000    	    324.5000    	    38.80000    
    28.75000    	    26.25000    	    324.5000    	    36.10000    
    31.25000    	    26.25000    	    324.5000    	    32.80000    
    33.75000    	    26.25000    	    324.5000    	    19.60000    
    36.25000    	    26.25000    	    324.5000    	    16.90000    
    38.75000    	    26.25000    	    324.5000    	    21.90000    
    41.25000    	    26.25000    	    324.5000    	    25.00000    
    43.75000    	    26.25000    	    324.5000    	    30.60000    
    46.25000    	    26.25000    	    324.5000    	    34.10000    
    48.75000    	    26.25000    	    324.5000    	    29.00000    
    51.25000    	    26.25000    	    324.5000    	    13.70000    
    53.75000    	    26.25000    	    324.5000    	    12.90000    
    56.25000    	    26.25000    	    324.5000    	    16.50000    
    58.75000    	    26.25000    	    324.5000    	    19.30000    
    61.25000    	    26.25000    	    324.5000    	    20.70000    
    63.75000    	    26.25000    	    324.5000    	    21.30000    
    66.25000    	    26.25000    	    324.5000    	    21.70000    
    68.75000    	    26.25000    	    324.5000    	    24.30000    
    71.25000    	    26.25000    	    324.5000    	    28.50000    
    73.75000    	    26.25000    	    324.5000    	    23.20000    
    76.25000    	    26.25000    	    324.5000    	    22.60000    
    78.75000    	    26.25000    	    324.5000    	    19.20000    
    81.25000    	    26.25000    	    324.5000    	    19.00000    
    83.75000    	    26.25000    	    324.5000    	    18.60000    
    86.25000    	    26.25000    	    324.5000    	    18.10000    
    88.75000    	    26.25000    	    324.5000    	    17.70000    
    91.25000    	    26.25000    	    324.5000    	    17.10000    
    93.75000    	    26.25000    	    324.5000    	    17.20000    
    96.25000    	    26.25000    	    324.5000    	    16.60000    
    98.75000    	    26.25000    	    324.5000    	    15.50000    
    101.2500    	    26.25000    	    324.5000    	    15.50000    
    103.7500    	    26.25000    	    324.5000    	    15.90000    
    106.2500    	    26.25000    	    324.5000    	    16.30000    
    108.7500    	    26.25000    	    324.5000    	    16.30000    
    111.2500    	    26.25000    	    324.5000    	    15.80000    
    113.7500    	    26.25000    	    324.5000    	    16.50000    
    116.2500    	    26.25000    	    324.5000    	    16.30000    
    118.7500    	    26.25000    	    324.5000    	    16.20000    
    121.2500    	    26.25000    	    324.5000    	    13.30000    
    123.7500    	    26.25000    	    324.5000    	    12.90000    
    126.2500    	    26.25000    	    324.5000    	    13.40000    
    128.7500    	    26.25000    	    324.5000    	    13.60000    
    131.2500    	    26.25000    	    324.5000    	    14.10000    
    133.7500    	    26.25000    	    324.5000    	    14.00000    
    136.2500    	    26.25000    	    324.5000    	    13.30000    
    138.7500    	    26.25000    	    324.5000    	    13.40000    
    141.2500    	    26.25000    	    324.5000    	    13.30000    
    143.7500    	    26.25000    	    324.5000    	    13.20000    
    146.2500    	    26.25000    	    324.5000    	    13.90000    
    148.7500    	    26.25000    	    324.5000    	    13.80000    
    151.2500    	    26.25000    	    324.5000    	    14.40000    
    153.7500    	    26.25000    	    324.5000    	    14.10000    
    156.2500    	    26.25000    	    324.5000    	    13.10000    
    158.7500    	    26.25000    	    324.5000    	    14.10000    
    161.2500    	    26.25000    	    324.5000    	    13.80000    
    163.7500    	    26.25000    	    324.5000    	    13.60000    
    166.2500    	    26.25000    	    324.5000    	    14.20000    
    168.7500    	    26.25000    	    324.5000    	    14.90000    
    171.2500    	    26.25000    	    324.5000    	    14.40000    
    173.7500    	    26.25000    	    324.5000    	    14.50000    
    176.2500    	    26.25000    	    324.5000    	    14.10000    
    178.7500    	    26.25000    	    324.5000    	    14.40000    
    181.2500    	    26.25000    	    324.5000    	    14.20000    
    183.7500    	    26.25000    	    324.5000    	    13.60000    
    186.2500    	    26.25000    	    324.5000    	    13.90000    
    188.7500    	    26.25000    	    324.5000    	    13.40000    
    191.2500    	    26.25000    	    324.5000    	    13.60000    
    193.7500    	    26.25000    	    324.5000    	    13.50000    
    196.2500    	    26.25000    	    324.5000    	    13.30000    
    198.7500    	    26.25000    	    324.5000    	    13.90000    
    201.2500    	    26.25000    	    324.5000    	    13.30000    
    203.7500    	    26.25000    	    324.5000    	    13.20000    
    206.2500    	    26.25000    	    324.5000    	    13.20000    
    208.7500    	    26.25000    	    324.5000    	    13.90000    
    211.2500    	    26.25000    	    324.5000    	    13.70000    
    213.7500    	    26.25000    	    324.5000    	    13.90000    
    216.2500    	    26.25000    	    324.5000    	    13.50000    
    218.7500    	    26.25000    	    324.5000    	    13.60000    
    221.2500    	    26.25000    	    324.5000    	    12.80000    
    223.7500    	    26.25000    	    324.5000    	    13.20000    
    226.2500    	    26.25000    	    324.5000    	    13.10000    
    228.7500    	    26.25000    	    324.5000    	    12.70000    
    231.2500    	    26.25000    	    324.5000    	    12.30000    
    233.7500    	    26.25000    	    324.5000    	    13.20000    
    236.2500    	    26.25000    	    324.5000    	    12.30000    
    238.7500    	    26.25000    	    324.5000    	    12.10000    
    241.2500    	    26.25000    	    324.5000    	    11.90000    
    243.7500    	    26.25000    	    324.5000    	    11.80000    
    246.2500    	    26.25000    	    324.5000    	    11.50000    
    248.7500    	    26.25000    	    324.5000    	    12.50000    
    251.2500    	    26.25000    	    324.5000    	    14.50000    
    253.7500    	    26.25000    	    324.5000    	    15.60000    
    256.2500    	    26.25000    	    324.5000    	    19.10000    
    258.7500    	    26.25000    	    324.5000    	    18.10000    
    261.2500    	    26.25000    	    324.5000    	    17.50000    
    263.7500    	    26.25000    	    324.5000    	    12.20000    
    266.2500    	    26.25000    	    324.5000    	    11.90000    
    268.7500    	    26.25000    	    324.5000    	    12.50000    
    271.2500    	    26.25000    	    324.5000    	    12.70000    
    273.7500    	    26.25000    	    324.5000    	    13.20000    
    276.2500    	    26.25000    	    324.5000    	    12.80000    
    278.7500    	    26.25000    	    324.5000    	    15.10000    
    281.2500    	    26.25000    	    324.5000    	    13.40000    
    283.7500    	    26.25000    	    324.5000    	    13.60000    
    286.2500    	    26.25000    	    324.5000    	    13.80000    
    288.7500    	    26.25000    	    324.5000    	    13.40000    
    291.2500    	    26.25000    	    324.5000    	    14.00000    
    293.7500    	    26.25000    	    324.5000    	    13.70000    
    296.2500    	    26.25000    	    324.5000    	    13.70000    
    298.7500    	    26.25000    	    324.5000    	    13.40000    
    301.2500    	    26.25000    	    324.5000    	    13.30000    
    303.7500    	    26.25000    	    324.5000    	    13.40000    
    306.2500    	    26.25000    	    324.5000    	    13.40000    
    308.7500    	    26.25000    	    324.5000    	    13.10000    
    311.2500    	    26.25000    	    324.5000    	    12.90000    
    313.7500    	    26.25000    	    324.5000    	    12.90000    
    316.2500    	    26.25000    	    324.5000    	    13.30000    
    318.7500    	    26.25000    	    324.5000    	    12.90000    
    321.2500    	    26.25000    	    324.5000    	    12.90000    
    323.7500    	    26.25000    	    324.5000    	    13.20000    
    326.2500    	    26.25000    	    324.5000    	    13.20000    
    328.7500    	    26.25000    	    324.5000    	    13.20000    
    331.2500    	    26.25000    	    324.5000    	    12.70000    
    333.7500    	    26.25000    	    324.5000    	    13.10000    
    336.2500    	    26.25000    	    324.5000    	    12.90000    
    338.7500    	    26.25000    	    324.5000    	    12.50000    
    341.2500    	    26.25000    	    324.5000    	    12.80000    
    343.7500    	    26.25000    	    324.5000    	    12.70000    
    346.2500    	    26.25000    	    324.5000    	    17.20000    
    348.7500    	    26.25000    	    324.5000    	    28.90000    
    351.2500    	    26.25000    	    324.5000    	    30.90000    
    353.7500    	    26.25000    	    324.5000    	    30.10000    
    356.2500    	    26.25000    	    324.5000    	    28.70000    
    358.7500    	    26.25000    	    324.5000    	    36.60000    
    1.250000    	    23.75000    	    324.5000    	    32.70000    
    3.750000    	    23.75000    	    324.5000    	    30.10000    
    6.250000    	    23.75000    	    324.5000    	    27.20000    
    8.750000    	    23.75000    	    324.5000    	    31.60000    
    11.25000    	    23.75000    	    324.5000    	    33.60000    
    13.75000    	    23.75000    	    324.5000    	    35.90000    
    16.25000    	    23.75000    	    324.5000    	    34.90000    
    18.75000    	    23.75000    	    324.5000    	    31.10000    
    21.25000    	    23.75000    	    324.5000    	    36.50000    
    23.75000    	    23.75000    	    324.5000    	    36.70000    
    26.25000    	    23.75000    	    324.5000    	    35.70000    
    28.75000    	    23.75000    	    324.5000    	    37.20000    
    31.25000    	    23.75000    	    324.5000    	    34.80000    
    33.75000    	    23.75000    	    324.5000    	    25.30000    
    36.25000    	    23.75000    	    324.5000    	    13.80000    
    38.75000    	    23.75000    	    324.5000    	    18.80000    
    41.25000    	    23.75000    	    324.5000    	    23.80000    
    43.75000    	    23.75000    	    324.5000    	    28.60000    
    46.25000    	    23.75000    	    324.5000    	    30.70000    
    48.75000    	    23.75000    	    324.5000    	    36.30000    
    51.25000    	    23.75000    	    324.5000    	    31.70000    
    53.75000    	    23.75000    	    324.5000    	    28.10000    
    56.25000    	    23.75000    	    324.5000    	    22.10000    
    58.75000    	    23.75000    	    324.5000    	    13.40000    
    61.25000    	    23.75000    	    324.5000    	    12.30000    
    63.75000    	    23.75000    	    324.5000    	    12.40000    
    66.25000    	    23.75000    	    324.5000    	    12.30000    
    68.75000    	    23.75000    	    324.5000    	    17.80000    
    71.25000    	    23.75000    	    324.5000    	    21.50000    
    73.75000    	    23.75000    	    324.5000    	    20.50000    
    76.25000    	    23.75000    	    324.5000    	    18.70000    
    78.75000    	    23.75000    	    324.5000    	    18.40000    
    81.25000    	    23.75000    	    324.5000    	    17.90000    
    83.75000    	    23.75000    	    324.5000    	    18.00000    
    86.25000    	    23.75000    	    324.5000    	    18.60000    
    88.75000    	    23.75000    	    324.5000    	    18.70000    
    91.25000    	    23.75000    	    324.5000    	    17.80000    
    93.75000    	    23.75000    	    324.5000    	    17.30000    
    96.25000    	    23.75000    	    324.5000    	    17.50000    
    98.75000    	    23.75000    	    324.5000    	    16.80000    
    101.2500    	    23.75000    	    324.5000    	    16.10000    
    103.7500    	    23.75000    	    324.5000    	    16.60000    
    106.2500    	    23.75000    	    324.5000    	    16.90000    
    108.7500    	    23.75000    	    324.5000    	    16.80000    
    111.2500    	    23.75000    	    324.5000    	    17.40000    
    113.7500    	    23.75000    	    324.5000    	    17.30000    
    116.2500    	    23.75000    	    324.5000    	    14.50000    
    118.7500    	    23.75000    	    324.5000    	    13.00000    
    121.2500    	    23.75000    	    324.5000    	    13.30000    
    123.7500    	    23.75000    	    324.5000    	    13.10000    
    126.2500    	    23.75000    	    324.5000    	    13.30000    
    128.7500    	    23.75000    	    324.5000    	    13.80000    
    131.2500    	    23.75000    	    324.5000    	    13.40000    
    133.7500    	    23.75000    	    324.5000    	    13.40000    
    136.2500    	    23.75000    	    324.5000    	    13.20000    
    138.7500    	    23.75000    	    324.5000    	    13.60000    
    141.2500    	    23.75000    	    324.5000    	    13.80000    
    143.7500    	    23.75000    	    324.5000    	    14.00000    
    146.2500    	    23.75000    	    324.5000    	    13.80000    
    148.7500    	    23.75000    	    324.5000    	    14.20000    
    151.2500    	    23.75000    	    324.5000    	    13.80000    
    153.7500    	    23.75000    	    324.5000    	    13.70000    
    156.2500    	    23.75000    	    324.5000    	    13.80000    
    158.7500    	    23.75000    	    324.5000    	    13.40000    
    161.2500    	    23.75000    	    324.5000    	    13.90000    
    163.7500    	    23.75000    	    324.5000    	    14.20000    
    166.2500    	    23.75000    	    324.5000    	    14.40000    
    168.7500    	    23.75000    	    324.5000    	    13.90000    
    171.2500    	    23.75000    	    324.5000    	    13.70000    
    173.7500    	    23.75000    	    324.5000    	    14.20000    
    176.2500    	    23.75000    	    324.5000    	    14.00000    
    178.7500    	    23.75000    	    324.5000    	    13.70000    
    181.2500    	    23.75000    	    324.5000    	    13.60000    
    183.7500    	    23.75000    	    324.5000    	    14.10000    
    186.2500    	    23.75000    	    324.5000    	    13.80000    
    188.7500    	    23.75000    	    324.5000    	    13.90000    
    191.2500    	    23.75000    	    324.5000    	    13.70000    
    193.7500    	    23.75000    	    324.5000    	    13.70000    
    196.2500    	    23.75000    	    324.5000    	    13.60000    
    198.7500    	    23.75000    	    324.5000    	    13.50000    
    201.2500    	    23.75000    	    324.5000    	    13.30000    
    203.7500    	    23.75000    	    324.5000    	    13.80000    
    206.2500    	    23.75000    	    324.5000    	    13.30000    
    208.7500    	    23.75000    	    324.5000    	    13.80000    
    211.2500    	    23.75000    	    324.5000    	    13.40000    
    213.7500    	    23.75000    	    324.5000    	    13.20000    
    216.2500    	    23.75000    	    324.5000    	    13.40000    
    218.7500    	    23.75000    	    324.5000    	    13.20000    
    221.2500    	    23.75000    	    324.5000    	    12.90000    
    223.7500    	    23.75000    	    324.5000    	    13.30000    
    226.2500    	    23.75000    	    324.5000    	    12.40000    
    228.7500    	    23.75000    	    324.5000    	    13.00000    
    231.2500    	    23.75000    	    324.5000    	    12.50000    
    233.7500    	    23.75000    	    324.5000    	    13.30000    
    236.2500    	    23.75000    	    324.5000    	    12.80000    
    238.7500    	    23.75000    	    324.5000    	    12.90000    
    241.2500    	    23.75000    	    324.5000    	    12.30000    
    243.7500    	    23.75000    	    324.5000    	    11.60000    
    246.2500    	    23.75000    	    324.5000    	    11.30000    
    248.7500    	    23.75000    	    324.5000    	    12.00000    
    251.2500    	    23.75000    	    324.5000    	    11.80000    
    253.7500    	    23.75000    	    324.5000    	    14.20000    
    256.2500    	    23.75000    	    324.5000    	    16.70000    
